source,posted_date,covid_preprint,pdf_downloads
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,TRUE,1
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,TRUE,8
SSRN,02/12/2020,TRUE,7
SSRN,02/12/2020,FALSE,2
SSRN,02/12/2020,TRUE,13
SSRN,02/12/2020,TRUE,5
SSRN,02/12/2020,TRUE,4
SSRN,02/12/2020,TRUE,3
SSRN,02/12/2020,TRUE,4
SSRN,02/12/2020,TRUE,7
SSRN,02/12/2020,FALSE,3
SSRN,02/12/2020,FALSE,1
SSRN,02/12/2020,FALSE,1
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,TRUE,2
SSRN,02/12/2020,TRUE,12
SSRN,02/12/2020,FALSE,7
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,FALSE,2
SSRN,02/12/2020,TRUE,2
SSRN,02/12/2020,FALSE,0
SSRN,02/12/2020,FALSE,1
SSRN,02/12/2020,FALSE,59
SSRN,02/12/2020,FALSE,1
SSRN,02/12/2020,TRUE,1
SSRN,03/12/2020,TRUE,2
SSRN,03/12/2020,TRUE,2
SSRN,03/12/2020,TRUE,2
SSRN,03/12/2020,FALSE,1
SSRN,03/12/2020,FALSE,1
SSRN,03/12/2020,TRUE,9
SSRN,03/12/2020,TRUE,3
SSRN,03/12/2020,FALSE,0
SSRN,03/12/2020,TRUE,0
SSRN,03/12/2020,TRUE,4
SSRN,03/12/2020,FALSE,10
SSRN,03/12/2020,TRUE,1
SSRN,03/12/2020,TRUE,0
SSRN,03/12/2020,FALSE,1
SSRN,03/12/2020,FALSE,1
SSRN,03/12/2020,TRUE,0
SSRN,03/12/2020,TRUE,0
SSRN,03/12/2020,TRUE,0
SSRN,03/12/2020,FALSE,0
SSRN,03/12/2020,TRUE,2
SSRN,03/12/2020,TRUE,1
SSRN,03/12/2020,TRUE,3
SSRN,03/12/2020,FALSE,2
SSRN,04/12/2020,TRUE,0
SSRN,04/12/2020,FALSE,0
SSRN,04/12/2020,TRUE,0
SSRN,04/12/2020,TRUE,1
SSRN,04/12/2020,TRUE,0
SSRN,04/12/2020,FALSE,0
SSRN,04/12/2020,TRUE,0
SSRN,04/12/2020,FALSE,9
SSRN,04/12/2020,FALSE,3
SSRN,04/12/2020,TRUE,1
SSRN,04/12/2020,TRUE,1
SSRN,04/12/2020,TRUE,3
SSRN,04/12/2020,TRUE,1
SSRN,05/12/2020,FALSE,1
SSRN,05/12/2020,TRUE,2
SSRN,05/12/2020,TRUE,8
SSRN,05/12/2020,TRUE,0
SSRN,05/12/2020,TRUE,1
SSRN,05/12/2020,TRUE,1
SSRN,05/12/2020,FALSE,3
SSRN,05/12/2020,FALSE,1
SSRN,05/12/2020,FALSE,0
SSRN,05/12/2020,TRUE,3
SSRN,05/12/2020,TRUE,0
SSRN,05/12/2020,FALSE,0
SSRN,05/12/2020,TRUE,6
SSRN,05/12/2020,TRUE,3
SSRN,05/12/2020,TRUE,0
SSRN,05/12/2020,TRUE,0
SSRN,05/12/2020,FALSE,0
SSRN,05/12/2020,FALSE,1
SSRN,05/12/2020,TRUE,1
SSRN,05/12/2020,FALSE,0
SSRN,06/12/2020,TRUE,2
SSRN,06/12/2020,TRUE,1
SSRN,06/12/2020,TRUE,6
SSRN,06/12/2020,TRUE,2
SSRN,06/12/2020,TRUE,1
SSRN,06/12/2020,FALSE,4
SSRN,06/12/2020,FALSE,5
SSRN,07/12/2020,FALSE,3
SSRN,07/12/2020,TRUE,1
SSRN,07/12/2020,TRUE,10
SSRN,07/12/2020,FALSE,0
SSRN,07/12/2020,FALSE,1
SSRN,07/12/2020,TRUE,1
SSRN,07/12/2020,FALSE,1
SSRN,07/12/2020,FALSE,0
SSRN,07/12/2020,FALSE,3
SSRN,07/12/2020,FALSE,3
SSRN,07/12/2020,FALSE,0
SSRN,07/12/2020,FALSE,4
SSRN,07/12/2020,TRUE,0
SSRN,07/12/2020,TRUE,1
SSRN,07/12/2020,FALSE,1
SSRN,07/12/2020,FALSE,0
SSRN,07/12/2020,FALSE,12
SSRN,07/12/2020,FALSE,1
SSRN,07/12/2020,FALSE,0
SSRN,07/12/2020,TRUE,0
SSRN,07/12/2020,FALSE,6
SSRN,07/12/2020,TRUE,6
SSRN,07/12/2020,TRUE,6
SSRN,07/12/2020,FALSE,1
SSRN,07/12/2020,FALSE,3
SSRN,07/12/2020,TRUE,1
SSRN,07/12/2020,TRUE,2
SSRN,08/12/2020,TRUE,9
SSRN,08/12/2020,TRUE,1
SSRN,08/12/2020,FALSE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,FALSE,1
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,2
SSRN,08/12/2020,FALSE,0
SSRN,08/12/2020,TRUE,1
SSRN,08/12/2020,TRUE,9
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,4
SSRN,08/12/2020,FALSE,1
SSRN,08/12/2020,TRUE,1
SSRN,08/12/2020,FALSE,1
SSRN,08/12/2020,FALSE,0
SSRN,08/12/2020,TRUE,3
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,4
SSRN,08/12/2020,FALSE,2
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,2
SSRN,08/12/2020,FALSE,0
SSRN,08/12/2020,FALSE,14
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,FALSE,3
SSRN,08/12/2020,FALSE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,45
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,10
SSRN,08/12/2020,FALSE,1
SSRN,08/12/2020,FALSE,1
SSRN,08/12/2020,TRUE,0
SSRN,08/12/2020,TRUE,1
SSRN,08/12/2020,TRUE,0
SSRN,29/06/2020,TRUE,1
SSRN,09/12/2020,FALSE,1
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,2
SSRN,09/12/2020,FALSE,3
SSRN,09/12/2020,FALSE,0
SSRN,09/12/2020,FALSE,2
SSRN,09/12/2020,TRUE,1
SSRN,09/12/2020,TRUE,62
SSRN,09/12/2020,TRUE,1
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,5
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,FALSE,0
SSRN,09/12/2020,FALSE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,TRUE,0
SSRN,09/12/2020,FALSE,4
SSRN,09/12/2020,TRUE,2
SSRN,09/12/2020,FALSE,5
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,1
SSRN,10/12/2020,TRUE,20
SSRN,10/12/2020,TRUE,2
SSRN,10/12/2020,TRUE,1
SSRN,10/12/2020,FALSE,0
SSRN,10/12/2020,TRUE,2
SSRN,10/12/2020,FALSE,0
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,FALSE,5
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,FALSE,0
SSRN,10/12/2020,FALSE,0
SSRN,10/12/2020,FALSE,1
SSRN,10/12/2020,FALSE,1
SSRN,10/12/2020,TRUE,4
SSRN,10/12/2020,TRUE,0
SSRN,10/12/2020,TRUE,2
SSRN,10/12/2020,FALSE,0
SSRN,10/12/2020,FALSE,13
SSRN,10/12/2020,TRUE,2
SSRN,10/12/2020,FALSE,0
SSRN,10/12/2020,FALSE,1
SSRN,10/12/2020,TRUE,6
SSRN,10/12/2020,TRUE,3
SSRN,11/12/2020,TRUE,1
SSRN,11/12/2020,TRUE,3
SSRN,11/12/2020,FALSE,2
SSRN,11/12/2020,FALSE,4
SSRN,11/12/2020,TRUE,0
SSRN,11/12/2020,FALSE,2
SSRN,11/12/2020,FALSE,0
SSRN,11/12/2020,TRUE,5
SSRN,11/12/2020,TRUE,3
SSRN,11/12/2020,FALSE,0
SSRN,11/12/2020,TRUE,14
SSRN,11/12/2020,TRUE,0
SSRN,11/12/2020,FALSE,2
SSRN,11/12/2020,TRUE,0
SSRN,11/12/2020,FALSE,8
SSRN,11/12/2020,TRUE,1
SSRN,11/12/2020,TRUE,4
SSRN,11/12/2020,TRUE,0
SSRN,11/12/2020,TRUE,3
SSRN,11/12/2020,FALSE,5
SSRN,11/12/2020,FALSE,0
SSRN,11/12/2020,FALSE,1
SSRN,11/12/2020,TRUE,0
SSRN,11/12/2020,TRUE,0
SSRN,11/12/2020,TRUE,5
SSRN,11/12/2020,TRUE,2
SSRN,11/12/2020,FALSE,0
SSRN,11/12/2020,TRUE,5
SSRN,11/12/2020,TRUE,3
SSRN,11/12/2020,TRUE,2
SSRN,11/12/2020,TRUE,1
SSRN,11/12/2020,TRUE,3
SSRN,11/12/2020,TRUE,5
SSRN,12/12/2020,FALSE,4
SSRN,12/12/2020,TRUE,1
SSRN,12/12/2020,TRUE,2
SSRN,12/12/2020,TRUE,3
SSRN,12/12/2020,TRUE,1
SSRN,12/12/2020,FALSE,4
SSRN,12/12/2020,TRUE,0
SSRN,12/12/2020,TRUE,0
SSRN,12/12/2020,TRUE,0
SSRN,12/12/2020,FALSE,5
SSRN,12/12/2020,TRUE,8
SSRN,13/12/2020,FALSE,0
SSRN,13/12/2020,TRUE,0
SSRN,13/12/2020,TRUE,3
SSRN,13/12/2020,TRUE,1
SSRN,13/12/2020,TRUE,1
SSRN,13/12/2020,TRUE,4
SSRN,13/12/2020,TRUE,0
SSRN,13/12/2020,TRUE,4
SSRN,13/12/2020,FALSE,63
SSRN,13/12/2020,FALSE,0
SSRN,13/12/2020,TRUE,1
SSRN,14/12/2020,TRUE,1
SSRN,14/12/2020,FALSE,4
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,1
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,TRUE,2
SSRN,14/12/2020,TRUE,2
SSRN,14/12/2020,FALSE,3
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,FALSE,6
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,37
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,FALSE,0
SSRN,14/12/2020,TRUE,0
SSRN,14/12/2020,TRUE,1
SSRN,14/12/2020,TRUE,1
SSRN,14/12/2020,FALSE,21
SSRN,14/12/2020,TRUE,4
SSRN,15/12/2020,TRUE,6
SSRN,15/12/2020,FALSE,1
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,FALSE,7
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,1
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,FALSE,2
SSRN,15/12/2020,TRUE,2
SSRN,15/12/2020,TRUE,1
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,FALSE,2
SSRN,15/12/2020,TRUE,5
SSRN,15/12/2020,FALSE,2
SSRN,15/12/2020,TRUE,0
SSRN,15/12/2020,FALSE,2
SSRN,15/12/2020,TRUE,2
SSRN,15/12/2020,FALSE,0
SSRN,15/12/2020,FALSE,0
SSRN,15/12/2020,FALSE,0
SSRN,15/12/2020,TRUE,3
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,FALSE,1
SSRN,16/12/2020,TRUE,3
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,FALSE,2
SSRN,16/12/2020,FALSE,20
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,6
SSRN,16/12/2020,TRUE,10
SSRN,16/12/2020,TRUE,2
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,4
SSRN,16/12/2020,FALSE,2
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,1
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,3
SSRN,16/12/2020,FALSE,1
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,FALSE,0
SSRN,16/12/2020,TRUE,0
SSRN,16/12/2020,FALSE,10
SSRN,16/12/2020,TRUE,2
SSRN,17/12/2020,TRUE,5
SSRN,17/12/2020,TRUE,3
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,2
SSRN,17/12/2020,FALSE,42
SSRN,17/12/2020,TRUE,5
SSRN,17/12/2020,TRUE,8
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,1
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,1
SSRN,17/12/2020,TRUE,1
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,15
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,1
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,FALSE,15
SSRN,17/12/2020,TRUE,0
SSRN,17/12/2020,TRUE,1
SSRN,17/12/2020,TRUE,4
SSRN,18/12/2020,TRUE,0
SSRN,18/12/2020,TRUE,0
SSRN,18/12/2020,TRUE,3
SSRN,18/12/2020,TRUE,0
SSRN,18/12/2020,TRUE,0
SSRN,18/12/2020,FALSE,0
SSRN,18/12/2020,TRUE,0
SSRN,18/12/2020,FALSE,0
SSRN,18/12/2020,TRUE,2
SSRN,18/12/2020,FALSE,7
SSRN,18/12/2020,FALSE,0
SSRN,18/12/2020,TRUE,10
SSRN,18/12/2020,TRUE,1
SSRN,18/12/2020,FALSE,1
SSRN,18/12/2020,TRUE,1
SSRN,18/12/2020,FALSE,2
SSRN,18/12/2020,TRUE,0
SSRN,18/12/2020,TRUE,3
SSRN,19/12/2020,TRUE,2
SSRN,19/12/2020,TRUE,3
SSRN,19/12/2020,TRUE,1
SSRN,19/12/2020,TRUE,0
SSRN,19/12/2020,TRUE,0
SSRN,19/12/2020,TRUE,6
SSRN,19/12/2020,FALSE,4
SSRN,19/12/2020,FALSE,8
SSRN,19/12/2020,FALSE,7
SSRN,19/12/2020,TRUE,2
SSRN,19/12/2020,TRUE,0
SSRN,19/12/2020,FALSE,2
SSRN,19/12/2020,FALSE,0
SSRN,19/12/2020,TRUE,2
SSRN,19/12/2020,TRUE,10
SSRN,19/12/2020,FALSE,7
SSRN,19/12/2020,TRUE,11
SSRN,20/12/2020,TRUE,1
SSRN,20/12/2020,TRUE,1
SSRN,20/12/2020,TRUE,1
SSRN,20/12/2020,FALSE,3
SSRN,20/12/2020,TRUE,0
SSRN,20/12/2020,TRUE,0
SSRN,20/12/2020,FALSE,5
SSRN,20/12/2020,TRUE,8
SSRN,21/12/2020,FALSE,0
SSRN,21/12/2020,TRUE,8
SSRN,21/12/2020,FALSE,0
SSRN,21/12/2020,FALSE,3
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,5
SSRN,21/12/2020,FALSE,3
SSRN,21/12/2020,FALSE,4
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,TRUE,6
SSRN,21/12/2020,FALSE,4
SSRN,21/12/2020,FALSE,1
SSRN,21/12/2020,TRUE,2
SSRN,21/12/2020,TRUE,1
SSRN,21/12/2020,FALSE,3
SSRN,21/12/2020,TRUE,10
SSRN,21/12/2020,FALSE,44
SSRN,21/12/2020,FALSE,2
SSRN,21/12/2020,TRUE,9
SSRN,21/12/2020,FALSE,3
SSRN,21/12/2020,TRUE,0
SSRN,21/12/2020,FALSE,0
SSRN,21/12/2020,FALSE,0
SSRN,22/12/2020,TRUE,1
SSRN,22/12/2020,TRUE,7
SSRN,22/12/2020,TRUE,6
SSRN,22/12/2020,TRUE,8
SSRN,22/12/2020,TRUE,0
SSRN,22/12/2020,TRUE,0
SSRN,22/12/2020,TRUE,0
SSRN,22/12/2020,TRUE,11
SSRN,22/12/2020,TRUE,3
SSRN,22/12/2020,FALSE,2
SSRN,22/12/2020,TRUE,1
SSRN,22/12/2020,TRUE,2
SSRN,22/12/2020,FALSE,0
SSRN,22/12/2020,TRUE,5
SSRN,22/12/2020,TRUE,6
SSRN,22/12/2020,FALSE,2
SSRN,22/12/2020,FALSE,2
SSRN,22/12/2020,FALSE,32
SSRN,22/12/2020,TRUE,14
SSRN,22/12/2020,TRUE,13
SSRN,22/12/2020,TRUE,6
SSRN,22/12/2020,TRUE,4
SSRN,23/12/2020,FALSE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,FALSE,0
SSRN,23/12/2020,FALSE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,FALSE,0
SSRN,23/12/2020,FALSE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,2
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,4
SSRN,23/12/2020,TRUE,3
SSRN,23/12/2020,TRUE,0
SSRN,23/12/2020,TRUE,5
SSRN,23/12/2020,FALSE,1
SSRN,23/12/2020,FALSE,4
SSRN,23/12/2020,TRUE,1
SSRN,23/12/2020,FALSE,14
SSRN,23/12/2020,FALSE,0
SSRN,23/12/2020,TRUE,3
SSRN,23/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,2
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,6
SSRN,24/12/2020,TRUE,6
SSRN,24/12/2020,TRUE,6
SSRN,24/12/2020,FALSE,1
SSRN,24/12/2020,FALSE,1
SSRN,24/12/2020,TRUE,3
SSRN,24/12/2020,FALSE,1
SSRN,24/12/2020,TRUE,1
SSRN,24/12/2020,TRUE,1
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,0
SSRN,24/12/2020,TRUE,2
SSRN,24/12/2020,TRUE,2
SSRN,24/12/2020,TRUE,15
SSRN,25/12/2020,FALSE,0
SSRN,25/12/2020,FALSE,18
SSRN,25/12/2020,TRUE,9
SSRN,25/12/2020,TRUE,3
SSRN,25/12/2020,TRUE,2
SSRN,25/12/2020,FALSE,0
SSRN,25/12/2020,TRUE,2
SSRN,25/12/2020,TRUE,3
SSRN,25/12/2020,FALSE,1
SSRN,25/12/2020,TRUE,34
SSRN,25/12/2020,TRUE,0
SSRN,25/12/2020,TRUE,6
SSRN,25/12/2020,TRUE,5
SSRN,26/12/2020,TRUE,6
SSRN,26/12/2020,TRUE,9
SSRN,26/12/2020,TRUE,1
SSRN,26/12/2020,FALSE,5
SSRN,26/12/2020,TRUE,5
SSRN,26/12/2020,TRUE,4
SSRN,26/12/2020,FALSE,11
SSRN,26/12/2020,FALSE,7
SSRN,26/12/2020,TRUE,0
SSRN,26/12/2020,FALSE,0
SSRN,26/12/2020,FALSE,13
SSRN,26/12/2020,FALSE,10
SSRN,27/12/2020,TRUE,4
SSRN,27/12/2020,FALSE,0
SSRN,27/12/2020,TRUE,6
SSRN,27/12/2020,TRUE,6
SSRN,27/12/2020,TRUE,6
SSRN,27/12/2020,FALSE,5
SSRN,27/12/2020,TRUE,3
SSRN,28/12/2020,TRUE,5
SSRN,28/12/2020,TRUE,6
SSRN,28/12/2020,TRUE,9
SSRN,28/12/2020,FALSE,6
SSRN,28/12/2020,FALSE,0
SSRN,28/12/2020,TRUE,5
SSRN,28/12/2020,TRUE,1
SSRN,28/12/2020,FALSE,5
SSRN,28/12/2020,FALSE,0
SSRN,28/12/2020,TRUE,6
SSRN,28/12/2020,FALSE,4
SSRN,28/12/2020,TRUE,13
SSRN,28/12/2020,TRUE,3
SSRN,28/12/2020,TRUE,4
SSRN,28/12/2020,TRUE,6
SSRN,29/12/2020,TRUE,10
SSRN,29/12/2020,TRUE,24
SSRN,29/12/2020,TRUE,13
SSRN,29/12/2020,TRUE,8
SSRN,29/12/2020,TRUE,1
SSRN,29/12/2020,TRUE,1
SSRN,29/12/2020,TRUE,11
SSRN,29/12/2020,TRUE,14
SSRN,29/12/2020,FALSE,3
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,FALSE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,FALSE,692
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,15
SSRN,29/12/2020,FALSE,7
SSRN,29/12/2020,TRUE,15
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,0
SSRN,29/12/2020,TRUE,2
SSRN,29/12/2020,TRUE,26
SSRN,29/12/2020,FALSE,0
SSRN,30/12/2020,FALSE,7
SSRN,30/12/2020,FALSE,25
SSRN,30/12/2020,TRUE,1
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,TRUE,0
SSRN,30/12/2020,FALSE,1
SSRN,30/12/2020,TRUE,14
SSRN,30/12/2020,FALSE,83
SSRN,30/12/2020,TRUE,1
SSRN,30/12/2020,FALSE,1
SSRN,30/12/2020,TRUE,31
SSRN,30/12/2020,FALSE,12
SSRN,30/12/2020,TRUE,50
Research Square,27/06/2020,TRUE,0
Research Square,29/06/2020,TRUE,24
Research Square,30/06/2020,FALSE,78
Research Square,02/07/2020,TRUE,14
Research Square,02/07/2020,FALSE,4
Research Square,09/07/2020,FALSE,5
Research Square,09/07/2020,FALSE,0
Research Square,10/07/2020,FALSE,24
Research Square,13/07/2020,FALSE,20
Research Square,14/07/2020,TRUE,0
Research Square,15/07/2020,TRUE,0
Research Square,16/07/2020,FALSE,11
Research Square,23/07/2020,FALSE,2
Research Square,24/07/2020,FALSE,7
Research Square,24/07/2020,TRUE,0
Research Square,28/07/2020,FALSE,45
Research Square,30/07/2020,TRUE,10
Research Square,31/07/2020,FALSE,2
Research Square,02/08/2020,FALSE,6
Research Square,05/08/2020,FALSE,4
Research Square,09/08/2020,FALSE,12
Research Square,10/08/2020,FALSE,12
Research Square,10/08/2020,FALSE,7
Research Square,13/08/2020,TRUE,15
Research Square,14/08/2020,TRUE,41
Research Square,17/08/2020,FALSE,7
Research Square,18/08/2020,FALSE,1
Research Square,21/08/2020,FALSE,20
Research Square,27/08/2020,FALSE,12
Research Square,28/08/2020,FALSE,0
Research Square,01/09/2020,FALSE,0
Research Square,01/09/2020,FALSE,3
Research Square,10/09/2020,FALSE,2
Research Square,14/09/2020,FALSE,16
Research Square,15/09/2020,TRUE,9
Research Square,17/09/2020,TRUE,10
Research Square,18/09/2020,FALSE,11
Research Square,23/09/2020,FALSE,0
Research Square,23/09/2020,FALSE,12
Research Square,24/09/2020,FALSE,0
Research Square,25/09/2020,FALSE,0
Research Square,28/09/2020,FALSE,0
Research Square,29/09/2020,FALSE,0
Research Square,05/10/2020,TRUE,7
Research Square,05/10/2020,FALSE,0
Research Square,09/10/2020,FALSE,0
Research Square,09/10/2020,FALSE,3
Research Square,10/10/2020,TRUE,8
Research Square,17/10/2020,FALSE,0
Research Square,19/10/2020,FALSE,0
Research Square,20/10/2020,TRUE,0
Research Square,24/10/2020,FALSE,0
Research Square,27/10/2020,FALSE,0
Research Square,29/10/2020,FALSE,0
Research Square,06/01/2020,FALSE,70
Research Square,06/01/2020,FALSE,15
Research Square,06/01/2020,FALSE,10
Research Square,06/01/2020,FALSE,13
Research Square,06/01/2020,FALSE,10
Research Square,07/01/2020,FALSE,2
Research Square,07/01/2020,FALSE,20
Research Square,07/01/2020,FALSE,136
Research Square,09/01/2020,FALSE,0
Research Square,09/01/2020,FALSE,8
Research Square,09/01/2020,FALSE,8
Research Square,10/01/2020,FALSE,50
Research Square,15/01/2020,FALSE,6
Research Square,16/01/2020,FALSE,154
Research Square,18/01/2020,FALSE,18
Research Square,19/01/2020,FALSE,107
Research Square,21/01/2020,FALSE,6
Research Square,21/01/2020,FALSE,8
Research Square,21/01/2020,FALSE,8
Research Square,21/01/2020,FALSE,7
Research Square,21/01/2020,FALSE,20
Research Square,22/01/2020,FALSE,12
Research Square,27/01/2020,FALSE,10
Research Square,29/01/2020,FALSE,10
Research Square,06/02/2020,FALSE,19
Research Square,11/02/2020,FALSE,70
Research Square,19/02/2020,FALSE,82
Research Square,28/02/2020,FALSE,13
Research Square,03/03/2020,FALSE,18
Research Square,17/03/2020,FALSE,24
Research Square,18/03/2020,FALSE,35
Research Square,27/03/2020,FALSE,6
Research Square,02/04/2020,FALSE,10
Research Square,03/04/2020,TRUE,70
Research Square,07/04/2020,TRUE,26
Research Square,08/04/2020,FALSE,22
Research Square,10/04/2020,FALSE,68
Research Square,16/04/2020,TRUE,6
Research Square,18/04/2020,FALSE,8
Research Square,18/04/2020,FALSE,7
Research Square,20/04/2020,FALSE,9
Research Square,21/04/2020,TRUE,11
Research Square,23/04/2020,FALSE,28
Research Square,23/04/2020,FALSE,33
Research Square,24/04/2020,FALSE,34
